"K","x.values","f.values"
9,10,4.55147960537634
9,11,3.62744533584405
9,12,2.86553395666753
9,13,1.64100570263366
9,14,0.234297839978502
9,15,-1.29027129967343
9,16,-2.63882031985503
9,17,-3.92765160622624
9,18,-5.17494321854339
9,19,-6.20852234905964
